asdf_id,v4composites_calibrated_201709.1992.mean,v4composites_calibrated_201709.1993.mean,v4composites_calibrated_201709.1994.mean,v4composites_calibrated_201709.1995.mean,v4composites_calibrated_201709.1996.mean,v4composites_calibrated_201709.1997.mean,v4composites_calibrated_201709.1998.mean,v4composites_calibrated_201709.1999.mean,v4composites_calibrated_201709.2000.mean,v4composites_calibrated_201709.2001.mean,v4composites_calibrated_201709.2002.mean,v4composites_calibrated_201709.2003.mean,v4composites_calibrated_201709.2004.mean,v4composites_calibrated_201709.2005.mean,v4composites_calibrated_201709.2006.mean,v4composites_calibrated_201709.2007.mean,v4composites_calibrated_201709.2008.mean,v4composites_calibrated_201709.2009.mean,v4composites_calibrated_201709.2010.mean,v4composites_calibrated_201709.2011.mean,v4composites_calibrated_201709.2012.mean,v4composites_calibrated_201709.2013.mean,Level,gqid,shapeGroup,shapeID,shapeISO,shapeName,shapeType
53,9.79785158887,12.3947371064,13.9653479451,17.6283378316,19.6830722079,18.7596987066,18.6167928231,18.3056766274,16.2595184824,16.2213593066,15.3726546824,17.2229925006,17.6775162988,18.4793778064,17.3945588917,17.5859433849,14.8693065752,14.0945702735,16.5440677106,17.3279255843,18.5687216778,21.0257306456,ADM1,53,THA,THA-ADM1-36821470B81139968,TH-14,Phra Nakhon Si Ayutthaya Province,ADM1
54,0.673061945001,1.39852880742,1.0901379027,1.5132751372,1.66384865251,1.38058667894,1.57727117826,1.38640780173,1.80129687021,2.11554963212,2.21880907587,2.47170156487,2.54290668239,2.87768498737,2.82361342579,2.66676205882,1.19118852033,0.504057253427,3.92845673591,4.18036349146,3.15524453365,3.83915720254,ADM1,54,THA,THA-ADM1-36821470B83540603,TH-66,Phichit Province,ADM1
55,0.592501773587,0.881075853585,0.786199146528,1.76109873251,2.17379615679,2.51823449762,3.44383587901,2.84392981587,2.89295681151,2.96725424257,3.82359120915,3.29900233572,3.38908533585,2.93540587395,2.74077635572,2.93945794517,3.83731711133,3.07837547253,4.3716439768,4.61671876266,3.49225358318,4.45930850585,ADM1,55,THA,THA-ADM1-36821470B42959155,TH-93,Phatthalung Province,ADM1
56,0.579088042698,1.35583119052,1.08950837304,2.32455312802,2.35969189854,1.96433948981,3.00712831424,2.51107426217,2.5342818549,2.61392392113,2.76549174138,3.25973408443,3.34201502975,2.61821616779,2.58856759015,3.10073777637,3.27769148886,2.81842672051,3.52601525047,3.8296952722,3.49520487131,4.08273965474,ADM1,56,THA,THA-ADM1-36821470B12523117,TH-82,Phangnga Province,ADM1
57,1.70026643247,3.50570877134,2.96399755822,5.40118166698,6.79377135005,5.94812728369,6.56422659312,5.87539194529,5.52518553473,5.70723669834,6.31585956739,6.79653307562,7.11126745701,7.56725902072,7.29914325348,7.24881438181,7.75484901227,8.08892602039,8.75776561211,9.09100186479,8.86185793642,9.14262807923,ADM1,57,THA,THA-ADM1-36821470B46033550,TH-94,Pattani Province,ADM1
58,19.8056711782,22.1456971897,22.2921215637,26.6736163054,28.760553549,28.5072401686,29.62941696,29.3832158535,26.7288509188,27.1987728986,26.0587238429,29.2827253777,29.916339345,31.6143312858,29.785356041,29.4706520386,29.0196757851,27.9394334844,22.3289917377,26.7384492424,26.310407766,29.6527764593,ADM1,58,THA,THA-ADM1-36821470B96409674,TH-13,Pathum Thani Province,ADM1
59,1.76494293404,2.32062820062,2.31558216594,4.27325800946,4.19149964599,4.27779565815,5.01095909988,3.9314100628,4.30233893774,4.09473328476,4.34571382034,4.51698425777,4.69871866211,3.89547630464,3.61671998347,3.82984311564,4.09565965402,3.8881802449,4.6424290325,4.61364546,4.05586810825,4.65667219422,ADM1,59,THA,THA-ADM1-36821470B91405430,TH-80,Nakhon Si Thammarat Province,ADM1
60,1.03209069257,2.65608455568,2.43694674918,4.50462801912,5.18085751559,4.52158730474,5.921910845,6.04667538561,5.94818153469,5.76432875993,4.90601901604,5.2519838404,4.89030864937,5.47319932329,4.68992783188,4.51045787375,1.13065469483,1.07765311149,6.4915650677,7.0673343444,6.42822563963,7.24470239258,ADM1,60,THA,THA-ADM1-36821470B85460971,TH-26,Nakhon Nayok Province,ADM1
61,0.337100042347,0.591719595393,0.553944562767,0.630713494117,0.860041807949,1.07071660564,0.863675762033,1.24592965438,0.956541189585,0.859897169858,0.900823591626,0.973078424029,0.943776318404,1.20846240493,1.19360313972,1.40757713279,1.66171103412,0.583618942479,2.60946057877,2.14922331351,1.33911009969,2.87308463888,ADM1,61,THA,THA-ADM1-36821470B55123949,TH-49,Mukdahan Province,ADM1
62,1.86096778939,2.17067440677,2.31132337513,3.07542156391,3.85963887528,2.87458448461,3.41653952724,4.03213129396,3.73936732308,3.94378576787,3.94519312072,4.16450037001,4.94188251105,4.63831713967,4.40444123613,5.54443767548,3.80719995517,5.75418805889,6.24781290336,7.93235125155,5.7655046611,6.65549555113,ADM1,62,THA,THA-ADM1-36821470B58791686,TH-16,Lopburi Province,ADM1
63,0.724155367497,1.386904404,1.37177667998,2.863200951,3.29144656158,2.46342198335,4.07362210698,3.26898450614,3.30930361828,3.07680127669,3.46979445913,4.12939919502,4.79432242067,3.76617588388,3.48868275088,4.01304487625,4.34321406839,4.07710674854,4.58245995094,4.71155510803,4.12628512608,4.73446239689,ADM1,63,THA,THA-ADM1-36821470B97849888,TH-81,Krabi Province,ADM1
64,8.25928439061,13.2334547212,12.776982403,14.6651257444,16.0728626313,16.0541751696,16.0373585914,15.0984653786,15.0871430373,15.4112452738,14.6595281977,16.478654345,18.1694773782,19.0514196986,18.1243195399,17.9078359966,19.8809851901,16.2558611707,15.1647942893,19.4671081565,17.119517074,19.602625556,ADM1,64,THA,THA-ADM1-36821470B29548948,TH-20,Chon Buri Province,ADM1
65,1.14232290723,1.72077109709,1.55965419852,2.00169652375,2.16120809522,2.19775581233,2.08423623992,1.82123282303,1.85763922744,2.1163744189,2.00105618025,2.04799118337,2.4725191989,2.09481241751,2.31773195543,2.21324957944,2.38160581792,1.51580460997,3.66599084418,3.09833583279,2.67574039586,3.19173435473,ADM1,65,THA,THA-ADM1-36821470B77816929,TH-50,Chiang Mai Province,ADM1
66,0.947533310846,2.06505866844,2.40185113093,3.3187332917,3.43087198225,3.20290934183,3.09694497274,2.58901652106,3.51135403014,4.20522732181,4.24672176649,4.04548971346,4.37635126875,4.29376873129,4.13223094311,4.29574549792,0.891928831125,0.942559561866,5.65547291341,5.69266709937,5.26085012001,6.10674050275,ADM1,66,THA,THA-ADM1-36821470B99145557,TH-18,Chai Nat Province,ADM1
67,0.0939914248585,0.261756849702,0.316274886033,0.378536954217,0.591990746424,0.625638394663,0.550236424715,0.702941205687,0.562095806821,0.658891412375,0.873952937732,1.03467105583,0.968896622284,0.903234975845,0.939478504518,1.18429706265,1.29300482837,0.361637714697,2.1572642823,1.55618939232,1.04219063377,1.92842384633,ADM1,67,THA,THA-ADM1-36821470B50131326,TH-37,Amnat Charoen Province,ADM1
68,21.9792355013,24.7996516739,24.1400041409,28.0201218756,29.0884340752,27.2612407889,26.3163840728,24.7829015942,24.1949969539,25.7606446903,23.4996241663,26.6589514356,28.4141810261,28.5222860429,27.8309473175,26.1996436151,27.719911818,28.3085543829,21.6751067461,26.5084631273,24.3734575384,27.659819179,ADM1,68,THA,THA-ADM1-36821470B39485596,TH-74,Samut Sakhon Province,ADM1
69,37.924479351,41.0501047709,39.5266761878,42.2648381273,46.2388471172,44.4675642711,42.9482752962,41.3662454983,40.7410818417,41.1380354528,38.5474996431,43.1157310524,43.6667458147,42.0175897666,42.2162979227,39.7645146996,44.2291731576,44.4693537426,29.0199793734,38.5281563679,33.4575379485,37.9370815436,ADM1,69,THA,THA-ADM1-36821470B37055676,TH-11,Samut Prakan Province,ADM1
70,0.162085710191,0.29924931115,0.26176659336,0.379114779009,0.396041707783,0.560073271588,0.51427562848,0.430320771804,0.435969879334,0.44272213187,0.546769564226,0.414348279065,0.635664418728,0.42132013689,0.506551671418,0.569329277191,0.598983801832,0.172346015608,1.39739286367,1.12676666762,0.96539190577,1.06945504474,ADM1,70,THA,THA-ADM1-36821470B12447243,TH-55,Nan Province,ADM1
71,0.811255397754,2.31396893113,2.15170103649,2.69521166705,2.84509589649,2.85469032827,3.05417557133,2.49343835259,3.08634954735,3.12396568445,2.68657413559,3.03801507217,3.08452396998,3.00496361207,2.72431780231,2.54557689245,2.4097891158,0.544097647133,3.39332676032,4.25301963314,2.9211708536,3.8828014998,ADM1,71,THA,THA-ADM1-36821470B10435533,TH-22,Chanthaburi Province,ADM1
72,0.40323163168,0.5887916482,0.716115121109,0.843690808681,1.17103133437,1.63694319203,0.981090887522,0.820134997081,1.16395857286,1.25868013123,1.37542509388,1.39831032496,1.16677949217,1.16154838799,1.56114951015,1.81723962768,1.91587491799,0.456444424375,2.86075291979,2.72262327958,1.70126613997,3.21315055823,ADM1,72,THA,THA-ADM1-36821470B39802611,TH-48,Nakhon Phanom Province,ADM1
73,0.915606101985,1.58708180492,1.10078977768,1.5358114218,1.97324390018,1.4143508331,1.85651632531,1.3530993496,1.50851693554,1.49473654299,1.51664482345,1.53391774476,1.85145325684,2.04964139012,1.61639296805,1.81011540749,1.66517278865,1.50049398698,2.484494847,2.99157346203,2.29168124351,2.91627216588,ADM1,73,THA,THA-ADM1-36821470B5446388,TH-71,Kanchanaburi Province,ADM1
74,0.060782744885,0.142208759176,0.0829015573135,0.140495499001,0.163873637932,0.164648579497,0.197286748037,0.147086479524,0.144045850198,0.182286627843,0.164624628526,0.158800313971,0.200217855374,0.155009327529,0.155772485887,0.189271303439,0.214000125713,0.0670561464154,1.04368819858,0.489905457538,0.380333665932,0.578745576698,ADM1,74,THA,THA-ADM1-36821470B41068371,TH-58,Mae Hong Son Province,ADM1
75,0.210084668032,0.523806278439,0.552469071882,0.779273142026,0.977971562097,1.07605488499,1.00962361434,1.12829395582,1.73644842258,1.70555008899,1.29136070657,1.48661011874,1.79290363816,1.62555606768,1.53044429003,1.53413482122,1.04982031912,0.678307425981,3.05777550142,5.36308889001,2.4810635899,3.11641892577,ADM1,75,THA,THA-ADM1-36821470B97364135,TH-27,Sa Kaeo Province,ADM1
76,0.470735111696,1.60693142513,1.2316741698,2.86762522971,3.17512552323,2.80732906602,4.19830313879,3.11326148961,3.30927997252,3.38748326721,3.7097154124,3.45465188445,3.27355229727,3.32002056799,3.36720710999,3.45774640846,4.29792806594,2.97020738836,4.19793589746,5.16127329005,4.24190278271,5.49752299908,ADM1,76,THA,THA-ADM1-36821470B74840492,TH-91,Satun Province,ADM1
